source_id,role,regime,primary_pair_id,coordination_pair_id,trajectory_nll,compatibility_tail,reliability_bin,outer_threshold,outer_exceedance
regime_0_source_06,normal_coordinated_transition,0,,regime_0_source_06_coordination,1.6384897232055664,1.8875919786342266,0,2.3371170765364218,0
regime_0_source_06,unsupported_transition,0,,regime_0_source_06_coordination,1.5050946474075317,1.6575755480322547,0,2.3371170765364218,0
regime_0_source_06,no_event_normal_control,0,,,0.38397955894470215,0.05088112154390536,0,2.3371170765364218,0
regime_0_source_07,normal_scheduled_transition,0,regime_0_source_07_primary,,1.456204891204834,1.6305468756443355,0,2.3371170765364218,0
regime_0_source_07,incompatible_timing_transition,0,regime_0_source_07_primary,,1.671568512916565,1.9407018039481752,0,2.3371170765364218,0
regime_0_source_07,normal_coordinated_transition,0,,regime_0_source_07_coordination,1.7233777046203613,2.056214691070019,0,2.3371170765364218,0
regime_0_source_07,unsupported_transition,0,,regime_0_source_07_coordination,1.3211675882339478,1.5053837326903294,0,2.3371170765364218,0
regime_0_source_07,no_event_normal_control,0,,,0.7540060877799988,0.898178981931109,0,2.3371170765364218,0
regime_1_source_00,normal_scheduled_transition,1,regime_1_source_00_primary,,1.4692758321762085,0.9716125979068022,1,1.8787708462176846,0
regime_1_source_00,incompatible_timing_transition,1,regime_1_source_00_primary,,1.5193785429000854,1.088249501632563,1,1.8787708462176846,0
regime_1_source_00,normal_coordinated_transition,1,,regime_1_source_00_coordination,2.694171905517578,2.166452918669466,1,1.8787708462176846,1
regime_1_source_00,unsupported_transition,1,,regime_1_source_00_coordination,1.7928344011306763,1.4288539755386864,1,1.8787708462176846,0
regime_1_source_00,no_event_normal_control,1,,,1.4033008813858032,0.9444616088408514,1,1.8787708462176846,0
regime_1_source_01,normal_scheduled_transition,1,regime_1_source_01_primary,,2.656768560409546,2.166452918669466,1,1.8787708462176846,1
regime_1_source_01,incompatible_timing_transition,1,regime_1_source_01_primary,,3.1409895420074463,2.367123614131617,1,1.8787708462176846,1
regime_1_source_01,normal_coordinated_transition,1,,regime_1_source_01_coordination,1.2729060649871826,0.8507761247635285,1,1.8787708462176846,0
regime_1_source_01,unsupported_transition,1,,regime_1_source_01_coordination,1.743181824684143,1.3322271398496148,1,1.8787708462176846,0
regime_1_source_01,no_event_normal_control,1,,,1.5172370672225952,1.077993001465374,1,1.8787708462176846,0
regime_1_source_02,normal_scheduled_transition,1,regime_1_source_02_primary,,1.7355214357376099,1.3062516534463542,1,1.8787708462176846,0
regime_1_source_02,incompatible_timing_transition,1,regime_1_source_02_primary,,1.576759696006775,1.119665697865942,1,1.8787708462176846,0
regime_1_source_02,normal_coordinated_transition,1,,regime_1_source_02_coordination,1.7993565797805786,1.4288539755386864,1,1.8787708462176846,0
regime_1_source_02,unsupported_transition,1,,regime_1_source_02_coordination,1.4638495445251465,0.9716125979068022,1,1.8787708462176846,0
regime_1_source_02,no_event_normal_control,1,,,0.8410802483558655,1.0207813040234412,0,2.3371170765364218,0
regime_1_source_03,normal_scheduled_transition,1,regime_1_source_03_primary,,1.5710177421569824,1.1090835885354051,1,1.8787708462176846,0
regime_1_source_03,incompatible_timing_transition,1,regime_1_source_03_primary,,1.7803083658218384,1.4002806030946304,1,1.8787708462176846,0
regime_1_source_03,normal_coordinated_transition,1,,regime_1_source_03_coordination,1.6134239435195923,1.1411719030869056,1,1.8787708462176846,0
regime_1_source_03,unsupported_transition,1,,regime_1_source_03_coordination,1.3839071989059448,0.9355726614236054,1,1.8787708462176846,0
regime_1_source_03,no_event_normal_control,1,,,0.9836392402648926,0.6195353632166993,1,1.8787708462176846,0
regime_1_source_04,normal_scheduled_transition,1,regime_1_source_04_primary,,1.6152243614196777,1.1411719030869056,1,1.8787708462176846,0
regime_1_source_04,incompatible_timing_transition,1,regime_1_source_04_primary,,1.520671010017395,1.088249501632563,1,1.8787708462176846,0
regime_1_source_04,normal_coordinated_transition,1,,regime_1_source_04_coordination,1.9531631469726562,1.6199092123013958,1,1.8787708462176846,0
regime_1_source_04,unsupported_transition,1,,regime_1_source_04_coordination,1.5150465965270996,1.067840630001356,1,1.8787708462176846,0
regime_1_source_04,no_event_normal_control,1,,,1.1457995176315308,0.742979554307821,1,1.8787708462176846,0
regime_1_source_05,normal_scheduled_transition,1,regime_1_source_05_primary,,1.8853317499160767,1.5520866159626348,1,1.8787708462176846,0
regime_1_source_05,incompatible_timing_transition,1,regime_1_source_05_primary,,2.185537576675415,1.791759469228055,1,1.8787708462176846,0
regime_1_source_05,normal_coordinated_transition,1,,regime_1_source_05_coordination,1.4052923917770386,0.9444616088408514,1,1.8787708462176846,0
regime_1_source_05,unsupported_transition,1,,regime_1_source_05_coordination,1.374771237373352,0.9093702890295813,1,1.8787708462176846,0
regime_1_source_05,no_event_normal_control,1,,,1.4177981615066528,0.9444616088408514,1,1.8787708462176846,0
regime_1_source_06,normal_scheduled_transition,1,regime_1_source_06_primary,,1.7124468088150024,1.2809338454620642,1,1.8787708462176846,0
regime_1_source_06,incompatible_timing_transition,1,regime_1_source_06_primary,,1.5655168294906616,1.0986122886681098,1,1.8787708462176846,0
regime_1_source_06,normal_coordinated_transition,1,,regime_1_source_06_coordination,1.8431735038757324,1.5198257537444133,1,1.8787708462176846,0
regime_1_source_06,unsupported_transition,1,,regime_1_source_06_coordination,1.4331530332565308,0.9444616088408514,1,1.8787708462176846,0
regime_1_source_06,no_event_normal_control,1,,,2.4108402729034424,1.9740810260220096,1,1.8787708462176846,1
regime_1_source_07,normal_scheduled_transition,1,regime_1_source_07_primary,,1.6095027923583984,1.1411719030869056,1,1.8787708462176846,0
regime_1_source_07,incompatible_timing_transition,1,regime_1_source_07_primary,,1.8658366203308105,1.5520866159626348,1,1.8787708462176846,0
regime_1_source_07,normal_coordinated_transition,1,,regime_1_source_07_coordination,1.5525151491165161,1.0986122886681098,1,1.8787708462176846,0
regime_1_source_07,unsupported_transition,1,,regime_1_source_07_coordination,1.3369784355163574,0.8922758556702812,1,1.8787708462176846,0
regime_1_source_07,no_event_normal_control,1,,,1.1873737573623657,0.7726113519141921,1,1.8787708462176846,0
