source_id,role,regime,primary_pair_id,coordination_pair_id,raw_score_name,raw_compatibility_score,compatibility_tail,reliability_bin,outer_threshold,outer_exceedance
regime_0_source_00,normal_scheduled_transition,0,regime_0_source_00_primary,,event_pre_landmark_direction_surprisal,4.604049352798944,3.371783496455862,0,2.7696080941016437,1
regime_0_source_00,incompatible_timing_transition,0,regime_0_source_00_primary,,event_pre_landmark_direction_surprisal,2.406519754543213,0.79025001097879,0,2.7696080941016437,0
regime_0_source_00,normal_coordinated_transition,0,,regime_0_source_00_coordination,event_pre_landmark_direction_surprisal,2.6820577807525563,1.4510319070367037,0,2.7696080941016437,0
regime_0_source_00,unsupported_transition,0,,regime_0_source_00_coordination,event_pre_landmark_direction_surprisal,2.8816577537787214,1.8251464852607922,0,2.7696080941016437,0
regime_0_source_00,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.4381987666437057,0.9660141672265856,0,2.7696080941016437,0
regime_0_source_01,normal_scheduled_transition,0,regime_0_source_01_primary,,event_pre_landmark_direction_surprisal,2.1609022025985136,0.06792734128491323,0,2.7696080941016437,0
regime_0_source_01,incompatible_timing_transition,0,regime_0_source_01_primary,,event_pre_landmark_direction_surprisal,2.1609022025985136,0.06792734128491323,0,2.7696080941016437,0
regime_0_source_01,normal_coordinated_transition,0,,regime_0_source_01_coordination,event_pre_landmark_direction_surprisal,2.406519679963661,0.7452263296048349,0,2.7696080941016437,0
regime_0_source_01,unsupported_transition,0,,regime_0_source_01_coordination,event_pre_landmark_direction_surprisal,2.871148001832777,1.8251464852607922,0,2.7696080941016437,0
regime_0_source_01,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.209941645807182,0.3108335845904912,0,2.7696080941016437,0
regime_0_source_02,normal_scheduled_transition,0,regime_0_source_02_primary,,event_pre_landmark_direction_surprisal,2.406519737229332,0.7707054149058198,0,2.7696080941016437,0
regime_0_source_02,incompatible_timing_transition,0,regime_0_source_02_primary,,event_pre_landmark_direction_surprisal,2.183376185915122,0.19554290323209725,0,2.7696080941016437,0
regime_0_source_02,normal_coordinated_transition,0,,regime_0_source_02_coordination,event_pre_landmark_direction_surprisal,2.6820576954810758,1.3773789974619384,0,2.7696080941016437,0
regime_0_source_02,unsupported_transition,0,,regime_0_source_02_coordination,event_pre_landmark_direction_surprisal,3.9432019993270444,2.2587824703356527,0,2.7696080941016437,0
regime_0_source_02,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.169910879066801,0.1442496088445468,0,2.7696080941016437,0
regime_0_source_03,normal_scheduled_transition,0,regime_0_source_03_primary,,event_pre_landmark_direction_surprisal,2.3943756978339925,0.5937747067467416,0,2.7696080941016437,0
regime_0_source_03,incompatible_timing_transition,0,regime_0_source_03_primary,,event_pre_landmark_direction_surprisal,2.6820577702857733,1.444682679358045,0,2.7696080941016437,0
regime_0_source_03,normal_coordinated_transition,0,,regime_0_source_03_coordination,event_pre_landmark_direction_surprisal,2.183376222559715,0.20649191772176764,0,2.7696080941016437,0
regime_0_source_03,unsupported_transition,0,,regime_0_source_03_coordination,event_pre_landmark_direction_surprisal,3.0942913904350284,1.8344488779231054,0,2.7696080941016437,0
regime_0_source_03,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.384685477320857,0.4886844978887772,0,2.7696080941016437,0
regime_0_source_04,normal_scheduled_transition,0,regime_0_source_04_primary,,event_pre_landmark_direction_surprisal,4.604049416274123,4.3100531350487925,0,2.7696080941016437,1
regime_0_source_04,incompatible_timing_transition,0,regime_0_source_04_primary,,event_pre_landmark_direction_surprisal,2.406519718845928,0.7547050735593787,0,2.7696080941016437,0
regime_0_source_04,normal_coordinated_transition,0,,regime_0_source_04_coordination,event_pre_landmark_direction_surprisal,2.6820577702857733,1.444682679358045,0,2.7696080941016437,0
regime_0_source_04,unsupported_transition,0,,regime_0_source_04_coordination,event_pre_landmark_direction_surprisal,3.943202114891478,2.2587824703356527,0,2.7696080941016437,0
regime_0_source_04,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.202534338399715,0.2709081221813072,0,2.7696080941016437,0
regime_0_source_05,normal_scheduled_transition,0,regime_0_source_05_primary,,event_pre_landmark_direction_surprisal,2.1609021892744713,0.06155789299943332,0,2.7696080941016437,0
regime_0_source_05,incompatible_timing_transition,0,regime_0_source_05_primary,,event_pre_landmark_direction_surprisal,2.1609021892744713,0.06155789299943332,0,2.7696080941016437,0
regime_0_source_05,normal_coordinated_transition,0,,regime_0_source_05_coordination,event_pre_landmark_direction_surprisal,2.40651975014723,0.7804299647978146,0,2.7696080941016437,0
regime_0_source_05,unsupported_transition,0,,regime_0_source_05_coordination,event_pre_landmark_direction_surprisal,2.87114775074204,1.8251464852607922,0,2.7696080941016437,0
regime_0_source_05,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.185635588171452,0.2231435513142097,0,2.7696080941016437,0
regime_0_source_06,normal_scheduled_transition,0,regime_0_source_06_primary,,event_pre_landmark_direction_surprisal,2.1833761904911317,0.1973594341584951,0,2.7696080941016437,0
regime_0_source_06,incompatible_timing_transition,0,regime_0_source_06_primary,,event_pre_landmark_direction_surprisal,2.1833761904911317,0.1973594341584951,0,2.7696080941016437,0
regime_0_source_06,normal_coordinated_transition,0,,regime_0_source_06_coordination,event_pre_landmark_direction_surprisal,2.6820577671632755,1.4258733474005487,0,2.7696080941016437,0
regime_0_source_06,unsupported_transition,0,,regime_0_source_06_coordination,event_pre_landmark_direction_surprisal,3.943202147123869,2.2587824703356527,0,2.7696080941016437,0
regime_0_source_06,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.196550987978195,0.2631108117212756,0,2.7696080941016437,0
regime_0_source_07,normal_scheduled_transition,0,regime_0_source_07_primary,,event_pre_landmark_direction_surprisal,2.394375697520469,0.5937747067467416,0,2.7696080941016437,0
regime_0_source_07,incompatible_timing_transition,0,regime_0_source_07_primary,,event_pre_landmark_direction_surprisal,2.68205776997225,1.444682679358045,0,2.7696080941016437,0
regime_0_source_07,normal_coordinated_transition,0,,regime_0_source_07_coordination,event_pre_landmark_direction_surprisal,2.4065197314851714,0.7674848002057776,0,2.7696080941016437,0
regime_0_source_07,unsupported_transition,0,,regime_0_source_07_coordination,event_pre_landmark_direction_surprisal,3.094291397158635,1.8344488779231054,0,2.7696080941016437,0
regime_0_source_07,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.391955830576909,0.5697415073025853,0,2.7696080941016437,0
regime_1_source_00,normal_scheduled_transition,1,regime_1_source_00_primary,,event_pre_landmark_direction_surprisal,4.604049356320864,3.371783496455862,0,2.7696080941016437,1
regime_1_source_00,incompatible_timing_transition,1,regime_1_source_00_primary,,event_pre_landmark_direction_surprisal,2.406519741805342,0.7739364354872663,0,2.7696080941016437,0
regime_1_source_00,normal_coordinated_transition,1,,regime_1_source_00_coordination,event_pre_landmark_direction_surprisal,2.682057748113314,1.4074112845608133,0,2.7696080941016437,0
regime_1_source_00,unsupported_transition,1,,regime_1_source_00_coordination,event_pre_landmark_direction_surprisal,3.9432021722632964,2.2587824703356527,0,2.7696080941016437,0
regime_1_source_00,no_event_normal_control,1,,,event_pre_landmark_direction_surprisal,2.684402511135807,1.4768397909925763,0,2.7696080941016437,0
regime_1_source_01,normal_scheduled_transition,1,regime_1_source_01_primary,,event_pre_landmark_direction_surprisal,2.160902208928389,0.07433761964583226,0,2.7696080941016437,0
regime_1_source_01,incompatible_timing_transition,1,regime_1_source_01_primary,,event_pre_landmark_direction_surprisal,2.160902208928389,0.07433761964583226,0,2.7696080941016437,0
