pair_id,role,is_pair,designated_target,scored_target,phase_bin,source_terminal_index,donor_terminal_index,relation_value,relation_velocity,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,temporal_residual_reliability_feature,temporal_residual_reliability_stratum,cross_residual_tail,cross_residual_reliability_feature,cross_residual_reliability_stratum,disagreement_tail,disagreement_reliability_feature,disagreement_reliability_stratum,temporal_residual_tail_exceeds,cross_residual_tail_exceeds,disagreement_tail_exceeds,source_selection_block
target_1_phase_1_pair_01,coherent_control,True,1,1,1,402,208,0.44228869676589966,0.029350092634558678,0.21744371950626373,0.6449137330055237,0.40093547105789185,0.18273061244105748,0.03366922288748442,0.05952539230298726,0.7351113796589775,0.5622330617983994,0.0,0.4881568239532778,0.7850458771476726,2.0,0.40368098631466304,0.9656101930933421,0.0,False,False,False,1
target_1_phase_1_pair_01,unsupported_target_break,True,1,1,1,402,208,0.44228869676589966,0.029350092634558678,0.21744371950626373,0.6449137330055237,-1.9715216159820557,0.18273061244105748,4.7915692399694905,6.845733935431756,0.7351113796589775,0.5622330617983994,0.0,5.683579767338681,0.6925344015781628,0.0,5.634789603169249,0.892025735698487,0.0,False,False,True,1
target_1_phase_1_pair_01,target_omission_break,True,1,1,1,402,208,0.44228869676589966,0.029350092634558678,-2.1611411571502686,-1.5669586658477783,0.40093547105789185,0.3530528329704339,6.564236648810496,3.8726073340677125,0.916290731874155,0.6879542252564964,1.0,5.241747015059643,0.7850458771476726,2.0,4.941642422609305,1.0438285516668075,1.0,False,True,True,1
target_1_phase_1_pair_01,target_spike,True,1,1,1,402,208,0.44228869676589966,0.029350092634558678,3.3368587493896484,0.6449137330055237,0.40093547105789185,7.246567971235326,8.619645496250289,0.05952539230298726,5.389071729816501,0.5622330617983994,0.0,5.241747015059643,0.7850458771476726,2.0,0.40368098631466304,0.9656101930933421,0.0,True,True,False,1
target_1_phase_1_pair_02,coherent_control,True,1,1,1,966,1350,0.751839816570282,0.02157704159617424,1.0956355333328247,0.49897128343582153,1.8663264513015747,0.35600822710515345,0.5939644910395145,1.869660155089182,0.916290731874155,0.6937229079473934,1.0,2.917770732084279,0.7378315593229187,1.0,3.5553480614894135,1.0127422588911146,1.0,False,False,False,2
target_1_phase_1_pair_02,unsupported_target_break,True,1,1,1,966,1350,0.751839816570282,0.02157704159617424,1.0956355333328247,0.49897128343582153,-1.0221961736679077,0.35600822710515345,4.485211139177636,2.313950432551426,0.916290731874155,0.6937229079473934,1.0,5.241747015059643,0.8700483013489713,2.0,4.465908118654584,1.1127603154728416,2.0,False,True,False,2
target_1_phase_1_pair_02,target_omission_break,True,1,1,1,966,1350,0.751839816570282,0.02157704159617424,-1.393326759338379,-1.6116106510162354,1.8663264513015747,0.047647857366030166,10.625339053635358,12.096046487678805,0.35863380842406534,0.6447917832653065,0.0,4.709530201312334,0.7378315593229187,1.0,4.941642422609305,0.9798733865655009,1.0,False,True,True,2
target_1_phase_1_pair_02,target_spike,True,1,1,1,966,1350,0.751839816570282,0.02157704159617424,4.21505069732666,0.49897128343582153,1.8663264513015747,13.809246210343279,5.516505583866106,1.869660155089182,5.298317366548036,0.6937229079473934,1.0,4.709530201312334,0.7378315593229187,1.0,3.5553480614894135,1.0127422588911146,1.0,True,True,False,2
target_1_phase_1_pair_03,coherent_control,True,1,1,1,1164,204,0.6087614297866821,0.025962427258491516,0.6174439787864685,-0.291186660528183,0.6108761429786682,0.8256096387013523,4.313646719822373e-05,0.81371730147064,1.584745299843729,0.6860784712098182,1.0,0.026811257450656815,0.7769324485225648,2.0,2.108429078553088,1.0364978042547264,1.0,False,False,False,3
target_1_phase_1_pair_03,unsupported_target_break,True,1,1,1,1164,204,0.6087614297866821,0.025962427258491516,0.6174439787864685,-0.291186660528183,-1.9456679821014404,0.8256096387013523,6.569542924046662,2.7373084434347925,1.584745299843729,0.6860784712098182,1.0,5.683579767338681,0.704914938223332,0.0,4.248495242049359,0.9836710521246446,1.0,False,False,True,3
