source_id,role,regime,primary_pair_id,coordination_pair_id,trajectory_nll,compatibility_tail,reliability_bin,outer_threshold,outer_exceedance
regime_0_source_00,normal_scheduled_transition,0,regime_0_source_00_primary,,0.023288249969482422,0.1743533871447778,1,2.0332521592104613,0
regime_0_source_00,incompatible_timing_transition,0,regime_0_source_00_primary,,13.976603507995605,5.616771097666572,1,2.0332521592104613,1
regime_0_source_00,normal_coordinated_transition,0,,regime_0_source_00_coordination,-0.39684006571769714,0.12783337150988489,1,2.0332521592104613,0
regime_0_source_00,unsupported_transition,0,,regime_0_source_00_coordination,10.674078941345215,5.616771097666572,1,2.0332521592104613,1
regime_0_source_00,no_event_normal_control,0,,,1.0334810018539429,3.0910424533583156,0,5.981414211254481,0
regime_0_source_01,normal_scheduled_transition,0,regime_0_source_01_primary,,-0.7671909928321838,0.08976999942870949,0,5.981414211254481,0
regime_0_source_01,incompatible_timing_transition,0,regime_0_source_01_primary,,5.431703090667725,5.981414211254481,0,5.981414211254481,0
regime_0_source_01,normal_coordinated_transition,0,,regime_0_source_01_coordination,-0.893786609172821,0.049169023806469814,0,5.981414211254481,0
regime_0_source_01,unsupported_transition,0,,regime_0_source_01_coordination,6.169563293457031,5.981414211254481,0,5.981414211254481,0
regime_0_source_01,no_event_normal_control,0,,,0.6287228465080261,1.169229855882063,0,5.981414211254481,0
regime_0_source_02,normal_scheduled_transition,0,regime_0_source_02_primary,,-0.8185089230537415,0.07333127308554963,0,5.981414211254481,0
regime_0_source_02,incompatible_timing_transition,0,regime_0_source_02_primary,,10.310370445251465,5.981414211254481,0,5.981414211254481,0
regime_0_source_02,normal_coordinated_transition,0,,regime_0_source_02_coordination,-0.7165903449058533,0.10088122485378019,0,5.981414211254481,0
regime_0_source_02,unsupported_transition,0,,regime_0_source_02_coordination,14.011680603027344,5.981414211254481,0,5.981414211254481,0
regime_0_source_02,no_event_normal_control,0,,,0.5229533314704895,0.7884573603642702,0,5.981414211254481,0
regime_0_source_03,normal_scheduled_transition,0,regime_0_source_03_primary,,-0.827384889125824,0.0370412716803491,1,2.0332521592104613,0
regime_0_source_03,incompatible_timing_transition,0,regime_0_source_03_primary,,8.329946517944336,5.616771097666572,1,2.0332521592104613,1
regime_0_source_03,normal_coordinated_transition,0,,regime_0_source_03_coordination,-0.7438437938690186,0.05225069034387788,1,2.0332521592104613,0
regime_0_source_03,unsupported_transition,0,,regime_0_source_03_coordination,6.482196807861328,4.923623917106626,1,2.0332521592104613,1
regime_0_source_03,no_event_normal_control,0,,,0.4451299011707306,0.29376111852816306,1,2.0332521592104613,0
regime_0_source_04,normal_scheduled_transition,0,regime_0_source_04_primary,,-1.1781970262527466,-0.0,0,5.981414211254481,0
regime_0_source_04,incompatible_timing_transition,0,regime_0_source_04_primary,,14.669421195983887,5.981414211254481,0,5.981414211254481,0
regime_0_source_04,normal_coordinated_transition,0,,regime_0_source_04_coordination,-0.8020009398460388,0.07878087785311434,0,5.981414211254481,0
regime_0_source_04,unsupported_transition,0,,regime_0_source_04_coordination,9.461376190185547,5.981414211254481,0,5.981414211254481,0
regime_0_source_04,no_event_normal_control,0,,,0.38606369495391846,0.4720258746265034,0,5.981414211254481,0
regime_0_source_05,normal_scheduled_transition,0,regime_0_source_05_primary,,-0.8826490044593811,0.05182506786458602,0,5.981414211254481,0
regime_0_source_05,incompatible_timing_transition,0,regime_0_source_05_primary,,8.867364883422852,5.981414211254481,0,5.981414211254481,0
