source_id,role,regime,primary_pair_id,coordination_pair_id,raw_score_name,raw_compatibility_score,compatibility_tail,reliability_bin,outer_threshold,outer_exceedance
regime_0_source_00,normal_scheduled_transition,0,regime_0_source_00_primary,,event_pre_future_contrastive_energy,0.19215399026870728,0.19162904254520116,1,3.266304518439312,0
regime_0_source_00,incompatible_timing_transition,0,regime_0_source_00_primary,,event_pre_future_contrastive_energy,0.6348966360092163,1.7464787646948985,1,3.266304518439312,0
regime_0_source_00,normal_coordinated_transition,0,,regime_0_source_00_coordination,event_pre_future_contrastive_energy,0.4431014060974121,0.7068648167887445,1,3.266304518439312,0
regime_0_source_00,unsupported_transition,0,,regime_0_source_00_coordination,event_pre_future_contrastive_energy,1.1677361726760864,4.113602378826515,1,3.266304518439312,1
regime_0_source_00,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.5519604682922363,1.0931774926821527,1,3.266304518439312,0
regime_0_source_01,normal_scheduled_transition,0,regime_0_source_01_primary,,event_pre_future_contrastive_energy,0.16186237335205078,0.10025660373965045,0,2.4589311633847397,0
regime_0_source_01,incompatible_timing_transition,0,regime_0_source_01_primary,,event_pre_future_contrastive_energy,0.3376842737197876,0.2702903297399117,0,2.4589311633847397,0
regime_0_source_01,normal_coordinated_transition,0,,regime_0_source_01_coordination,event_pre_future_contrastive_energy,0.08583122491836548,0.03685509238915442,0,2.4589311633847397,0
regime_0_source_01,unsupported_transition,0,,regime_0_source_01_coordination,event_pre_future_contrastive_energy,1.3430559635162354,5.717027701406222,0,2.4589311633847397,1
regime_0_source_01,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.3436782956123352,0.2876820724517809,0,2.4589311633847397,0
regime_0_source_02,normal_scheduled_transition,0,regime_0_source_02_primary,,event_pre_future_contrastive_energy,0.16019999980926514,0.09301019521888317,0,2.4589311633847397,0
regime_0_source_02,incompatible_timing_transition,0,regime_0_source_02_primary,,event_pre_future_contrastive_energy,0.7203515768051147,2.106109788761997,0,2.4589311633847397,0
regime_0_source_02,normal_coordinated_transition,0,,regime_0_source_02_coordination,event_pre_future_contrastive_energy,0.3089577555656433,0.21985947611301976,0,2.4589311633847397,0
regime_0_source_02,unsupported_transition,0,,regime_0_source_02_coordination,event_pre_future_contrastive_energy,1.1909903287887573,5.717027701406222,0,2.4589311633847397,1
regime_0_source_02,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.48548394441604614,0.6865897800137862,0,2.4589311633847397,0
regime_0_source_03,normal_scheduled_transition,0,regime_0_source_03_primary,,event_pre_future_contrastive_energy,0.15451812744140625,0.12770952483191372,1,3.266304518439312,0
regime_0_source_03,incompatible_timing_transition,0,regime_0_source_03_primary,,event_pre_future_contrastive_energy,0.22603321075439453,0.21500239373050986,1,3.266304518439312,0
regime_0_source_03,normal_coordinated_transition,0,,regime_0_source_03_coordination,event_pre_future_contrastive_energy,0.0783277153968811,0.01648388972168937,1,3.266304518439312,0
regime_0_source_03,unsupported_transition,0,,regime_0_source_03_coordination,event_pre_future_contrastive_energy,1.435075044631958,4.51906748693468,1,3.266304518439312,1
regime_0_source_03,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.3590712547302246,0.39193310188958813,1,3.266304518439312,0
regime_0_source_04,normal_scheduled_transition,0,regime_0_source_04_primary,,event_pre_future_contrastive_energy,0.15504246950149536,0.07867303207247597,0,2.4589311633847397,0
regime_0_source_04,incompatible_timing_transition,0,regime_0_source_04_primary,,event_pre_future_contrastive_energy,0.7170860767364502,2.0794415416798357,0,2.4589311633847397,0
regime_0_source_04,normal_coordinated_transition,0,,regime_0_source_04_coordination,event_pre_future_contrastive_energy,0.2890748977661133,0.16406811648460423,0,2.4589311633847397,0
regime_0_source_04,unsupported_transition,0,,regime_0_source_04_coordination,event_pre_future_contrastive_energy,1.2115778923034668,5.717027701406222,0,2.4589311633847397,1
regime_0_source_04,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.37293559312820435,0.3325326386171327,0,2.4589311633847397,0
regime_0_source_05,normal_scheduled_transition,0,regime_0_source_05_primary,,event_pre_future_contrastive_energy,0.1527698040008545,0.06805346324501564,0,2.4589311633847397,0
regime_0_source_05,incompatible_timing_transition,0,regime_0_source_05_primary,,event_pre_future_contrastive_energy,0.2897392511367798,0.17185025692665928,0,2.4589311633847397,0
regime_0_source_05,normal_coordinated_transition,0,,regime_0_source_05_coordination,event_pre_future_contrastive_energy,0.06856346130371094,0.016584128015535295,0,2.4589311633847397,0
regime_0_source_05,unsupported_transition,0,,regime_0_source_05_coordination,event_pre_future_contrastive_energy,1.3573644161224365,5.717027701406222,0,2.4589311633847397,1
regime_0_source_05,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.32063210010528564,0.2363887780642304,0,2.4589311633847397,0
regime_0_source_06,normal_scheduled_transition,0,regime_0_source_06_primary,,event_pre_future_contrastive_energy,0.15316396951675415,0.06805346324501564,0,2.4589311633847397,0
regime_0_source_06,incompatible_timing_transition,0,regime_0_source_06_primary,,event_pre_future_contrastive_energy,0.7104501128196716,2.0281482472922856,0,2.4589311633847397,0
regime_0_source_06,normal_coordinated_transition,0,,regime_0_source_06_coordination,event_pre_future_contrastive_energy,0.30237215757369995,0.18759861389479837,0,2.4589311633847397,0
regime_0_source_06,unsupported_transition,0,,regime_0_source_06_coordination,event_pre_future_contrastive_energy,1.2155824899673462,5.717027701406222,0,2.4589311633847397,1
regime_0_source_06,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.40042394399642944,0.38915153261664054,0,2.4589311633847397,0
regime_0_source_07,normal_scheduled_transition,0,regime_0_source_07_primary,,event_pre_future_contrastive_energy,0.1525934934616089,0.06453852113757118,0,2.4589311633847397,0
regime_0_source_07,incompatible_timing_transition,0,regime_0_source_07_primary,,event_pre_future_contrastive_energy,0.2384779453277588,0.13729787541999947,0,2.4589311633847397,0
regime_0_source_07,normal_coordinated_transition,0,,regime_0_source_07_coordination,event_pre_future_contrastive_energy,0.07414907217025757,0.023295562603522068,0,2.4589311633847397,0
regime_0_source_07,unsupported_transition,0,,regime_0_source_07_coordination,event_pre_future_contrastive_energy,1.4233005046844482,5.717027701406222,0,2.4589311633847397,1
regime_0_source_07,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.44106680154800415,0.48058573857627246,0,2.4589311633847397,0
regime_1_source_00,normal_scheduled_transition,1,regime_1_source_00_primary,,event_pre_future_contrastive_energy,0.14315712451934814,0.08231595257155143,1,3.266304518439312,0
regime_1_source_00,incompatible_timing_transition,1,regime_1_source_00_primary,,event_pre_future_contrastive_energy,0.6763143539428711,2.121172214136309,1,3.266304518439312,0
regime_1_source_00,normal_coordinated_transition,1,,regime_1_source_00_coordination,event_pre_future_contrastive_energy,0.3062249422073364,0.29589005286961056,1,3.266304518439312,0
regime_1_source_00,unsupported_transition,1,,regime_1_source_00_coordination,event_pre_future_contrastive_energy,1.1924731731414795,4.29592393562047,1,3.266304518439312,1
regime_1_source_00,no_event_normal_control,1,,,event_pre_future_contrastive_energy,0.619755744934082,1.628695729038515,1,3.266304518439312,0
regime_1_source_01,normal_scheduled_transition,1,regime_1_source_01_primary,,event_pre_future_contrastive_energy,0.15871858596801758,0.14646007417728968,1,3.266304518439312,0
