pair_id,role,regime,source_terminal_index,donor_terminal_index,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,temporal_residual_reliability_feature,temporal_residual_reliability_stratum,cross_residual_tail,cross_residual_reliability_feature,cross_residual_reliability_stratum,disagreement_tail,disagreement_reliability_feature,disagreement_reliability_stratum
regime_0_pair_00,coherent_control,0,64,728,0.05380881577730179,0.16124871373176575,0.1287200003862381,0.011543331672465629,0.005611685579514136,0.0010581171919155086,0.20020198207180306,0.41728891688830094,2.0,0.4114352750946682,0.48332410882347615,2.0,0.06187540371808753,0.6385391407954714,2.0
regime_0_pair_00,unsupported_target_break,0,64,728,0.05380881577730179,0.16124871373176575,-2.007448196411133,0.011543331672465629,4.248780470295992,4.703246288063355,0.20020198207180306,0.41728891688830094,2.0,4.890349128221754,0.3238262357323741,1.0,4.990432586778736,0.5281983255429825,1.0
regime_0_pair_00,target_omission_break,0,64,728,-1.9745452404022217,-1.7014391422271729,0.1287200003862381,0.07458694086039941,4.4237246731089375,3.3494824872914553,0.8718389693033213,0.29011185064643846,1.0,5.529429087511423,0.48332410882347615,2.0,4.990432586778736,0.563708328886055,1.0
regime_0_pair_00,target_spike,0,64,728,4.874461650848389,0.16124871373176575,0.1287200003862381,22.214376190603502,22.52206381293122,0.0010581171919155086,5.4680601411351315,0.41728891688830094,2.0,5.529429087511423,0.48332410882347615,2.0,0.06187540371808753,0.6385391407954714,2.0
regime_0_pair_01,coherent_control,0,269,926,-0.37535783648490906,-0.5932269096374512,-0.47425562143325806,0.04746693303634775,0.009780771867689886,0.01415416741696518,0.6992262266363275,0.3053523113807246,1.0,0.8128116843160343,0.3661670081369673,1.0,0.38526240079064494,0.4767791018003294,1.0
regime_0_pair_01,unsupported_target_break,0,269,926,-0.37535783648490906,-0.5932269096374512,1.4647847414016724,0.04746693303634775,3.3861247069510734,4.235411955812779,0.6992262266363275,0.3053523113807246,1.0,5.342334251964811,0.27247689233517147,0.0,5.2832037287379885,0.4092477133988455,0.0
regime_0_pair_01,target_omission_break,0,269,926,1.6082206964492798,0.7308578491210938,-0.47425562143325806,0.7697655658718219,4.336707614541613,1.4522984769115546,4.1588830833596715,0.22271365579055413,0.0,4.890349128221754,0.3661670081369673,1.0,4.297285406218791,0.42857863960254866,1.0
regime_0_pair_01,target_spike,0,269,926,-5.196010589599609,-0.5932269096374512,-0.47425562143325806,21.185617604525987,22.29496997940362,0.01415416741696518,5.10594547390058,0.3053523113807246,1.0,4.890349128221754,0.3661670081369673,1.0,0.38526240079064494,0.4767791018003294,1.0
regime_0_pair_02,coherent_control,0,475,926,-0.6823370456695557,-1.0348187685012817,-0.8028910756111145,0.12424336493042176,0.014533274135150265,0.05379045472935573,1.7311348474116202,0.19909341124175856,0.0,1.3350010667323402,0.24149744782635274,0.0,1.063696023561882,0.3129843505776638,0.0
regime_0_pair_02,unsupported_target_break,0,475,926,-0.6823370456695557,-1.0348187685012817,1.4647847414016724,0.12424336493042176,4.610131968515944,6.248017706719168,1.7311348474116202,0.19909341124175856,0.0,5.342334251964811,0.27247689233517147,0.0,5.2832037287379885,0.3374638399243875,0.0
regime_0_pair_02,target_omission_break,0,475,926,1.6082206964492798,0.7308578491210938,-0.8028910756111145,0.7697655658718219,5.813459977368215,2.352385764117205,4.1588830833596715,0.22271365579055413,0.0,5.342334251964811,0.24149744782635274,0.0,5.2832037287379885,0.32851543309597403,0.0
regime_0_pair_02,target_spike,0,475,926,4.138315677642822,-1.0348187685012817,-0.8028910756111145,26.761319997882666,24.41552417840231,0.05379045472935573,5.2574953720277815,0.19909341124175856,0.0,5.342334251964811,0.24149744782635274,0.0,1.063696023561882,0.3129843505776638,0.0
regime_0_pair_03,coherent_control,0,680,728,0.4090677797794342,0.1908637136220932,0.34813711047172546,0.04761301448759725,0.00371254646228536,0.02473492135662192,0.8507761247635285,0.2740939910069895,0.0,0.5632107588532816,0.2832845203657639,0.0,0.668083211896729,0.3941796993567788,0.0
regime_0_pair_03,unsupported_target_break,0,680,728,0.4090677797794342,0.1908637136220932,-2.007448196411133,0.04761301448759725,5.839549463184249,4.83257525379393,0.8507761247635285,0.2740939910069895,0.0,4.890349128221754,0.3238262357323741,1.0,4.990432586778736,0.4242533993437634,1.0
regime_0_pair_03,target_omission_break,0,680,728,-1.9745452404022217,-1.7014391422271729,0.34813711047172546,0.07458694086039941,5.394853303061326,4.200762815627258,0.8718389693033213,0.29011185064643846,1.0,5.342334251964811,0.2832845203657639,0.0,5.2832037287379885,0.40548120223305334,0.0
regime_0_pair_03,target_spike,0,680,728,-4.411584854125977,0.1908637136220932,0.34813711047172546,21.18253281876626,22.654953180273807,0.02473492135662192,5.2574953720277815,0.2740939910069895,0.0,5.342334251964811,0.2832845203657639,0.0,0.668083211896729,0.3941796993567788,0.0
regime_0_pair_04,coherent_control,0,886,926,-0.5377544164657593,-0.6706336736679077,-0.5862745642662048,0.017656896994594717,0.002354204742577082,0.007116459339048475,0.3964152725882465,0.29931996507085185,1.0,0.3156381497183709,0.3093317372163771,1.0,0.25423413838424086,0.43043996694001097,1.0
regime_0_pair_04,unsupported_target_break,0,886,926,-0.5377544164657593,-0.6706336736679077,1.4647847414016724,0.017656896994594717,4.010163078792402,4.560011807418277,0.3964152725882465,0.29931996507085185,1.0,5.342334251964811,0.27247689233517147,0.0,5.2832037287379885,0.4047667208981595,0.0
regime_0_pair_04,target_omission_break,0,886,926,1.6082206964492798,0.7308578491210938,-0.5862745642662048,0.7697655658718219,4.815809449302723,1.7348377943954496,4.1588830833596715,0.22271365579055413,0.0,4.890349128221754,0.3093317372163771,1.0,5.2832037287379885,0.38116596926390894,0.0
regime_0_pair_04,target_spike,0,886,926,4.282898426055908,-0.6706336736679077,-0.5862745642662048,24.537480262994237,23.70884560968239,0.007116459339048475,5.10594547390058,0.29931996507085185,1.0,4.890349128221754,0.3093317372163771,1.0,0.25423413838424086,0.43043996694001097,1.0
regime_0_pair_05,coherent_control,0,1091,926,-0.9741747975349426,-0.8885587453842163,-1.0156337022781372,0.007330108385875889,0.001718840782505282,0.016148044669591854,0.2807616296072071,0.2035017890656813,0.0,0.3587276302564746,0.25081245538934627,0.0,0.5296135376316239,0.32298586026537734,0.0
regime_0_pair_05,unsupported_target_break,0,1091,926,-0.9741747975349426,-0.8885587453842163,1.4647847414016724,0.007330108385875889,5.948523632569906,5.538225566797564,0.2807616296072071,0.2035017890656813,0.0,5.342334251964811,0.27247689233517147,0.0,5.2832037287379885,0.3400832765802601,0.0
regime_0_pair_05,target_omission_break,0,1091,926,1.6082206964492798,0.7308578491210938,-1.0156337022781372,0.7697655658718219,6.884611905721215,3.0502327391088926,4.1588830833596715,0.22271365579055413,0.0,5.342334251964811,0.25081245538934627,0.0,5.2832037287379885,0.3354225100586218,0.0
regime_0_pair_05,target_spike,0,1091,926,-5.794827461242676,-0.8885587453842163,-1.0156337022781372,24.071472712211417,22.840692985725596,0.016148044669591854,5.2574953720277815,0.2035017890656813,0.0,5.342334251964811,0.25081245538934627,0.0,0.5296135376316239,0.32298586026537734,0.0
regime_0_pair_06,coherent_control,0,1297,926,-0.7685508728027344,-0.8063849210739136,-0.7586297988891602,0.0014314152085859178,9.842770759860286e-05,0.002280551694880728,0.10873320013646555,0.287275420417606,1.0,0.0953101798043249,0.2972033707287798,0.0,0.10763066419236544,0.41334853422827184,1.0
regime_0_pair_06,unsupported_target_break,0,1297,926,-0.7685508728027344,-0.8063849210739136,1.4647847414016724,0.0014314152085859178,4.987787965673775,5.158211635749467,0.10873320013646555,0.287275420417606,1.0,5.342334251964811,0.27247689233517147,0.0,5.2832037287379885,0.3959429555286278,0.0
regime_0_pair_06,target_omission_break,0,1297,926,1.6082206964492798,0.7308578491210938,-0.7586297988891602,0.7697655658718219,5.6019812672838185,2.218573453575118,4.1588830833596715,0.22271365579055413,0.0,5.342334251964811,0.2972033707287798,0.0,5.2832037287379885,0.3713909207939014,0.0
regime_0_pair_06,target_spike,0,1297,926,4.052102088928223,-0.8063849210739136,-0.7586297988891602,23.604896026359498,23.143141296463,0.002280551694880728,5.10594547390058,0.287275420417606,1.0,5.342334251964811,0.2972033707287798,0.0,0.10763066419236544,0.41334853422827184,1.0
regime_0_pair_07,coherent_control,0,1503,728,-0.1353195160627365,0.16125746071338654,-0.23159325122833252,0.08795790315366503,0.009268632082735317,0.15433168187311552,0.9950716097272694,0.30674185525144154,1.0,0.7794752640484426,0.33314576379408356,1.0,1.464072062162575,0.4528539120920119,1.0
regime_0_pair_07,unsupported_target_break,0,1503,728,-0.1353195160627365,0.16125746071338654,-2.007448196411133,0.08795790315366503,3.5048657957830276,4.703284227243893,0.9950716097272694,0.30674185525144154,1.0,4.890349128221754,0.3238262357323741,1.0,4.990432586778736,0.4460425951763973,1.0
regime_0_pair_07,target_omission_break,0,1503,728,-1.9745452404022217,-1.7014391422271729,-0.23159325122833252,0.07458694086039941,3.037881636565217,2.160446943286175,0.8718389693033213,0.29011185064643846,1.0,4.890349128221754,0.33314576379408356,1.0,4.990432586778736,0.44175896801247255,1.0
regime_0_pair_07,target_spike,0,1503,728,-4.955972194671631,0.16125746071338654,-0.23159325122833252,26.186039345951865,22.319756401250416,0.15433168187311552,5.10594547390058,0.30674185525144154,1.0,4.890349128221754,0.33314576379408356,1.0,1.464072062162575,0.4528539120920119,1.0
regime_1_pair_00,coherent_control,1,24,203,0.05260756239295006,-0.24956943094730377,-0.17885209619998932,0.09131093530415581,0.053573573555960055,0.005000941433763728,0.7144699500287665,0.5228096949934481,2.0,1.8158570208071154,0.49626399196153154,2.0,0.13696585507315742,0.7208383500457903,2.0
regime_1_pair_00,unsupported_target_break,1,24,203,0.05260756239295006,-0.24956943094730377,-3.6299479007720947,0.09131093530415581,13.561214739286717,11.426958599254995,0.7144699500287665,0.5228096949934481,2.0,5.529429087511423,0.5546895295553287,2.0,5.521460917862246,0.7622404157334182,2.0
regime_1_pair_00,target_omission_break,1,24,203,-4.3160505294799805,-2.9523279666900635,-0.17885209619998932,1.859739228262299,17.116410876334413,7.692168404190674,4.774912960575186,0.47861427008628776,2.0,5.529429087511423,0.49626399196153154,2.0,5.521460917862246,0.6894559951496724,2.0
regime_1_pair_00,target_spike,1,24,203,4.873260498046875,-0.24956943094730377,-0.17885209619998932,26.243386481398502,25.52384166494778,0.005000941433763728,5.4680601411351315,0.5228096949934481,2.0,5.529429087511423,0.49626399196153154,2.0,0.13696585507315742,0.7208383500457903,2.0
regime_1_pair_01,coherent_control,1,226,405,-1.356959581375122,-0.6727257966995239,-1.3592222929000854,0.4681758720914928,5.1198634452021e-06,0.4712774392956476,2.3770176877768154,0.5472720166727231,2.0,0.007968169649176845,0.5575992575393091,2.0,2.577021938695806,0.7812960976745104,2.0
regime_1_pair_01,unsupported_target_break,1,226,405,-1.356959581375122,-0.6727257966995239,3.031904458999634,0.4681758720914928,19.262127564894627,13.724285331441607,2.3770176877768154,0.5472720166727231,2.0,5.529429087511423,0.5405218023723802,2.0,5.521460917862246,0.7692011954442841,2.0
regime_1_pair_01,target_omission_break,1,226,405,3.8338770866394043,2.546780824661255,-1.3592222929000854,1.656616787598125,26.968281165773433,15.25686035439891,4.774912960575186,0.5186890552386989,2.0,5.529429087511423,0.5575992575393091,2.0,5.521460917862246,0.7615479420448871,2.0
regime_1_pair_01,target_spike,1,226,405,-6.1776123046875,-0.6727257966995239,-1.3592222929000854,30.303775465828053,23.21688230569272,0.4712774392956476,5.4680601411351315,0.5472720166727231,2.0,5.529429087511423,0.5575992575393091,2.0,2.577021938695806,0.7812960976745104,2.0
regime_1_pair_02,coherent_control,1,428,203,2.482483386993408,2.2177393436431885,2.436457633972168,0.07008940848942302,0.0021183699411722046,0.047837690524431764,0.6005256906795489,0.41179002946785354,2.0,0.25642952894767645,0.45637732708960443,2.0,0.491022996469811,0.6146960981253968,2.0
regime_1_pair_02,unsupported_target_break,1,428,203,2.482483386993408,2.2177393436431885,-3.6299479007720947,0.07008940848942302,37.361816247654644,34.19544610849721,0.6005256906795489,0.41179002946785354,2.0,5.529429087511423,0.5546895295553287,2.0,5.521460917862246,0.6908339182230759,2.0
regime_1_pair_02,target_omission_break,1,428,203,-4.3160505294799805,-2.9523279666900635,2.436457633972168,1.859739228262299,45.59636649748791,29.039010249904607,4.774912960575186,0.47861427008628776,2.0,5.529429087511423,0.45637732708960443,2.0,5.521460917862246,0.661325853276342,2.0
regime_1_pair_02,target_spike,1,428,203,7.303136348724365,2.2177393436431885,2.436457633972168,25.861262699288602,23.6845617126221,0.047837690524431764,5.4680601411351315,0.41179002946785354,2.0,5.529429087511423,0.45637732708960443,2.0,0.491022996469811,0.6146960981253968,2.0
regime_1_pair_03,coherent_control,1,630,203,0.8173738121986389,0.4059780538082123,0.9805307984352112,0.1692464700216343,0.02662020215780103,0.3301108563584174,1.5795849492844192,0.32442790644156105,1.0,1.1105884797148253,0.5197583265793059,2.0,2.05572501506252,0.6127007299869771,2.0
regime_1_pair_03,unsupported_target_break,1,630,203,0.8173738121986389,0.4059780538082123,-3.6299479007720947,0.1692464700216343,19.77867041866094,16.28869831085496,1.5795849492844192,0.32442790644156105,1.0,5.529429087511423,0.5546895295553287,2.0,5.521460917862246,0.6425993624929659,2.0
regime_1_pair_03,target_omission_break,1,630,203,-4.3160505294799805,-2.9523279666900635,0.9805307984352112,1.859739228262299,28.053773763219855,15.4673780664227,4.774912960575186,0.47861427008628776,2.0,5.529429087511423,0.5197583265793059,2.0,5.521460917862246,0.7065552615179865,2.0
regime_1_pair_03,target_spike,1,630,203,-4.003278732299805,0.4059780538082123,0.9805307984352112,19.441545405839598,24.83835743864518,0.3301108563584174,5.10594547390058,0.32442790644156105,1.0,5.529429087511423,0.5197583265793059,2.0,2.05572501506252,0.6127007299869771,2.0
regime_1_pair_04,coherent_control,1,928,203,0.7840136289596558,1.5015653371810913,1.001872181892395,0.5148804539715002,0.04746234908594715,0.24969324944237314,3.648057459593681,0.27469349233350604,0.0,3.3964241029094975,0.29213707545177997,0.0,3.0859791514017694,0.400999483271359,0.0
regime_1_pair_04,unsupported_target_break,1,928,203,0.7840136289596558,1.5015653371810913,-3.6299479007720947,0.5148804539715002,19.483056385951855,26.33242811128879,3.648057459593681,0.27469349233350604,0.0,5.529429087511423,0.5546895295553287,2.0,5.521460917862246,0.6189806046466155,2.0
regime_1_pair_04,target_omission_break,1,928,203,-4.3160505294799805,-2.9523279666900635,1.001872181892395,1.859739228262299,28.280301964130118,15.635698815049537,4.774912960575186,0.47861427008628776,2.0,5.342334251964811,0.29213707545177997,0.0,4.990432586778736,0.56072782201684,1.0
regime_1_pair_04,target_spike,1,928,203,5.604666233062744,1.5015653371810913,1.001872181892395,16.835436961784822,21.185713077489154,0.24969324944237314,5.2574953720277815,0.27469349233350604,0.0,5.342334251964811,0.29213707545177997,0.0,3.0859791514017694,0.400999483271359,0.0
regime_1_pair_05,coherent_control,1,1130,203,1.0507471561431885,0.8250606060028076,0.9475508332252502,0.050934418914266644,0.010649481063783384,0.015003855765005625,0.723918839226699,0.3048323846899802,1.0,0.8830159429892829,0.41467498135668773,1.0,0.38526240079064494,0.514663115949598,1.0
regime_1_pair_05,unsupported_target_break,1,1130,203,1.0507471561431885,0.8250606060028076,-3.6299479007720947,0.050934418914266644,21.908906215831166,19.847100795436745,0.723918839226699,0.3048323846899802,1.0,5.529429087511423,0.5546895295553287,2.0,5.521460917862246,0.6329322688519617,2.0
regime_1_pair_05,target_omission_break,1,1130,203,-4.3160505294799805,-2.9523279666900635,0.9475508332252502,1.859739228262299,27.70549930547236,15.209054654028908,4.774912960575186,0.47861427008628776,2.0,4.890349128221754,0.41467498135668773,1.0,5.521460917862246,0.6332668945187324,2.0
regime_1_pair_05,target_spike,1,1130,203,-3.7699055671691895,0.8250606060028076,0.9475508332252502,21.113714132594907,22.254394889622464,0.015003855765005625,5.10594547390058,0.3048323846899802,1.0,4.890349128221754,0.41467498135668773,1.0,0.38526240079064494,0.514663115949598,1.0
regime_1_pair_06,coherent_control,1,1332,405,-2.182795286178589,-1.822511076927185,-2.2764647006988525,0.12980471143590933,0.008773959216568983,0.20607389253542863,1.2141251757899538,0.32700252987679185,1.0,0.731466044862082,0.37522611679655166,1.0,1.589235205116581,0.4977200953066307,1.0
regime_1_pair_06,unsupported_target_break,1,1332,405,-2.182795286178589,-1.822511076927185,3.031904458999634,0.12980471143590933,27.19309343236182,23.565350195447664,1.2141251757899538,0.32700252987679185,1.0,5.529429087511423,0.5405218023723802,2.0,5.521460917862246,0.6317392447724841,2.0
regime_1_pair_06,target_omission_break,1,1332,405,3.8338770866394043,2.546780824661255,-2.2764647006988525,1.656616787598125,37.33627675809208,23.2636973979063,4.774912960575186,0.5186890552386989,2.0,4.890349128221754,0.37522611679655166,1.0,5.521460917862246,0.640181985649888,2.0
regime_1_pair_06,target_spike,1,1332,405,2.637857437133789,-1.822511076927185,-2.2764647006988525,19.894887281226502,24.150562074391985,0.20607389253542863,5.10594547390058,0.32700252987679185,1.0,4.890349128221754,0.37522611679655166,1.0,1.589235205116581,0.4977200953066307,1.0
regime_1_pair_07,coherent_control,1,1535,203,-0.1254134625196457,-0.2745215594768524,-0.3840295374393463,0.02223322457819976,0.0668822742068722,0.011991997237434049,0.3205656643216781,0.40806668076592445,2.0,2.810907586541918,0.39539101139167465,1.0,0.3364722366212129,0.5682010804641701,1.0
regime_1_pair_07,unsupported_target_break,1,1535,203,-0.1254134625196457,-0.2745215594768524,-3.6299479007720947,0.02223322457819976,12.281761628897408,11.258885931857975,0.3205656643216781,0.40806668076592445,2.0,5.529429087511423,0.5546895295553287,2.0,5.521460917862246,0.6886210061780215,2.0
regime_1_pair_07,target_omission_break,1,1535,203,-4.3160505294799805,-2.9523279666900635,-0.3840295374393463,1.859739228262299,15.460789081848212,6.596156821691701,4.774912960575186,0.47861427008628776,2.0,4.890349128221754,0.39539101139167465,1.0,5.521460917862246,0.6208104955778062,2.0
