pair_id,role,regime,source_terminal_index,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,cross_residual_tail,disagreement_tail
regime_0_pair_00,coherent_control,0,64,-0.5682527422904968,-0.5323546528816223,-0.37854787707328796,0.0012886728232075484,0.03598793588707938,0.023656524284555225,0.06967992063798982,1.466337068793427,0.4547361571149472
regime_0_pair_00,unsupported_target_break,0,64,-0.5682527422904968,-0.5323546528816223,-2.4127309322357178,0.0012886728232075484,3.4020997931835986,3.5358149519575512,0.06967992063798982,5.337538079701318,5.337538079701318
regime_0_pair_00,target_omission_break,0,64,-2.4910786151885986,-2.3147506713867188,-0.37854787707328796,0.03109154376539891,4.462786119482019,3.7488812607071376,0.5668534552356532,5.337538079701318,5.337538079701318
regime_0_pair_00,target_spike,0,64,2.315985918045044,-2.3147506713867188,-2.4127309322357178,21.443721360702114,22.360763050129208,0.00960013151603789,5.337538079701318,5.337538079701318,0.24994174446893389
regime_0_pair_01,coherent_control,0,118,-2.2038214206695557,-1.954095482826233,-2.303719997406006,0.0623630440317271,0.009979725633968428,0.12223730119514187,0.8831907834478103,0.6740989855892509,1.2431935174792175
regime_0_pair_01,unsupported_target_break,0,118,-2.2038214206695557,-1.954095482826233,-0.3825165927410126,0.0623630440317271,3.31715127623582,2.469860207761493,0.8831907834478103,5.337538079701318,5.337538079701318
regime_0_pair_01,target_omission_break,0,118,-0.2809957265853882,-0.18403896689414978,-2.303719997406006,0.009400613249824552,4.0914134757667995,4.493047671111804,0.24378787889455564,5.337538079701318,5.337538079701318
regime_0_pair_01,target_spike,0,118,-5.08806037902832,-0.18403896689414978,-0.3825165927410126,24.049426010670423,22.14214232466709,0.03939336796180726,5.337538079701318,5.337538079701318,0.5668534552356532
regime_0_pair_02,coherent_control,0,269,1.8129167556762695,1.5018688440322876,1.6703813076019287,0.09675080333808239,0.020316353957753108,0.028396450378309623,1.1478833376748925,1.1034315751040586,0.48550781578170077
regime_0_pair_02,unsupported_target_break,0,269,1.8129167556762695,1.5018688440322876,-0.19602319598197937,0.09675080333808239,4.035839729368647,2.882837379543809,1.1478833376748925,5.337538079701318,5.337538079701318
regime_0_pair_02,target_omission_break,0,269,-0.10990908741950989,-0.08393456041812897,1.6703813076019287,0.0006746760529454665,3.16943389060559,3.077624164786968,0.0543343509633295,5.337538079701318,5.337538079701318
regime_0_pair_02,target_spike,0,269,4.697155475616455,-0.08393456041812897,-0.19602319598197937,22.85882193266918,23.94319751218582,0.01256386222256567,5.337538079701318,5.337538079701318,0.30058547728768875
regime_0_pair_03,coherent_control,0,324,-1.3019381761550903,-1.8083018064498901,-1.6135706901550293,0.2564041260853287,0.09711482378192215,0.03792020765344262,1.8410305182348379,2.6984807500860595,0.5668534552356532
regime_0_pair_03,unsupported_target_break,0,324,-1.3019381761550903,-1.8083018064498901,0.5172255635261536,0.2564041260853287,3.3093567117710485,5.408077548507695,1.8410305182348379,5.337538079701318,5.337538079701318
regime_0_pair_03,target_omission_break,0,324,0.6208876967430115,0.02728012017905712,-1.6135706901550293,0.3523699549541309,4.9928042827789945,2.692391381774028,2.1186622548331173,5.337538079701318,5.337538079701318
regime_0_pair_03,target_spike,0,324,-4.186176776885986,0.02728012017905712,0.5172255635261536,17.753219023424982,22.121993575794395,0.2400465374565829,5.337538079701318,5.337538079701318,1.8410305182348379
regime_0_pair_04,coherent_control,0,474,1.9994041919708252,1.4597035646438599,1.8188588619232178,0.2912767671371199,0.032596616201999495,0.12899252756382396,1.9035508752161718,1.425515074273172,1.3121863889661687
regime_0_pair_04,unsupported_target_break,0,474,1.9994041919708252,1.4597035646438599,0.03953251242637634,0.2912767671371199,3.841097000280379,2.0168858175565143,1.9035508752161718,5.337538079701318,5.337538079701318
regime_0_pair_04,target_omission_break,0,474,0.07657831907272339,-0.12464620918035507,1.8188588619232178,0.04049131077067397,3.0355414899954134,3.7772119614053037,0.6461901974721742,5.337538079701318,5.337538079701318
regime_0_pair_04,target_spike,0,474,4.883642673492432,-0.12464620918035507,0.03953251242637634,25.08295753230383,23.465403252543403,0.026954652628420617,5.337538079701318,5.337538079701318,0.4700036292457356
regime_0_pair_05,coherent_control,0,529,-2.888881206512451,-2.329817533493042,-2.8305678367614746,0.31255219048995286,0.0034004490917141084,0.25075086622342724,1.970242249714844,0.3677247801253174,1.8718021769015913
regime_0_pair_05,unsupported_target_break,0,529,-2.888881206512451,-2.329817533493042,-1.0214554071426392,0.31255219048995286,3.4872791161519814,1.7118114536681475,1.970242249714844,5.337538079701318,5.337538079701318
regime_0_pair_05,target_omission_break,0,529,-0.9660552144050598,-0.6795974373817444,-2.8305678367614746,0.0820580580171395,3.4764073189263947,4.626673659007796,1.0334729864971481,5.337538079701318,5.337538079701318
regime_0_pair_05,target_spike,0,529,-5.7731194496154785,-0.6795974373817444,-1.0214554071426392,25.943966489109588,22.578311172529325,0.11686687148904085,5.337538079701318,5.337538079701318,1.2266642155280068
regime_0_pair_06,coherent_control,0,680,1.2052215337753296,0.6615904569625854,1.2203102111816406,0.2955347476765837,0.0002276681858717211,0.3121677637546014,1.9363406980391626,0.06453852113757118,2.293015641977895
regime_0_pair_06,unsupported_target_break,0,680,1.2052215337753296,0.6615904569625854,-0.7030424475669861,0.2955347476765837,3.6414714224884257,1.8622229641248147,1.9363406980391626,5.337538079701318,5.337538079701318
regime_0_pair_06,target_omission_break,0,680,-0.717604398727417,-1.1736403703689575,1.2203102111816406,0.20796880743104396,3.755513035298975,5.730999386906447,1.5998684614179497,5.337538079701318,5.337538079701318
regime_0_pair_06,target_spike,0,680,4.0894598960876465,-1.1736403703689575,-0.7030424475669861,27.700224414775576,22.968078713935146,0.22146240494553027,5.337538079701318,5.337538079701318,1.8111775550851565
regime_0_pair_07,coherent_control,0,735,-1.2283016443252563,-1.1607954502105713,-1.2475776672363281,0.00455708624384954,0.0003715650592681641,0.00753115319190556,0.1670540846631662,0.08526465165468815,0.20173964265105623
regime_0_pair_07,unsupported_target_break,0,735,-1.2283016443252563,-1.1607954502105713,0.8195831179618835,0.00455708624384954,4.1938319996078555,3.9218992732767823,0.1670540846631662,5.337538079701318,5.337538079701318
regime_0_pair_07,target_omission_break,0,735,0.6945242285728455,0.7017873525619507,-1.2475776672363281,5.275297008111579e-05,3.771759773705586,3.800023980413144,0.004819286435948883,5.337538079701318,5.337538079701318
regime_0_pair_07,target_spike,0,735,-4.112540245056152,0.7017873525619507,0.8195831179618835,23.177750217187295,24.32584086802834,0.01387584234615602,5.337538079701318,5.337538079701318,0.3202582428863937
regime_1_pair_00,coherent_control,1,24,0.853069543838501,0.9983241558074951,0.9879763722419739,0.021098902298263056,0.018199852349884083,0.00010707662471887147,0.38877818932314967,1.0200499661650075,0.029270382300113224
regime_1_pair_00,unsupported_target_break,1,24,0.853069543838501,0.9983241558074951,-0.9812721610069275,0.021098902298263056,3.364809490135233,3.918801577545228,0.38877818932314967,5.337538079701318,5.337538079701318
