source_id,role,regime,primary_pair_id,coordination_pair_id,raw_score_name,raw_compatibility_score,compatibility_tail,reliability_bin,outer_threshold,outer_exceedance
regime_0_source_00,normal_scheduled_transition,0,regime_0_source_00_primary,,event_pre_landmark_direction_surprisal,1.5639755456272824,0.11871630683938197,0,2.869691552658626,0
regime_0_source_00,incompatible_timing_transition,0,regime_0_source_00_primary,,event_pre_landmark_direction_surprisal,3.7612001156935624,1.7623455840217617,0,2.869691552658626,0
regime_0_source_00,normal_coordinated_transition,0,,regime_0_source_00_coordination,event_pre_landmark_direction_surprisal,1.563975538357343,0.10536051565782628,0,2.869691552658626,0
regime_0_source_00,unsupported_transition,0,,regime_0_source_00_coordination,event_pre_landmark_direction_surprisal,1.3389860484816267,0.09710283041884468,0,2.869691552658626,0
regime_0_source_00,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.410320814424968,0.8101842258796074,0,2.869691552658626,0
regime_0_source_01,normal_scheduled_transition,0,regime_0_source_01_primary,,event_pre_landmark_direction_surprisal,3.7612001156935624,1.7623455840217617,0,2.869691552658626,0
regime_0_source_01,incompatible_timing_transition,0,regime_0_source_01_primary,,event_pre_landmark_direction_surprisal,0.4653632496892333,-0.0,0,2.869691552658626,0
regime_0_source_01,normal_coordinated_transition,0,,regime_0_source_01_coordination,event_pre_landmark_direction_surprisal,0.4653632496892333,-0.0,0,2.869691552658626,0
regime_0_source_01,unsupported_transition,0,,regime_0_source_01_coordination,event_pre_landmark_direction_surprisal,2.4841182524751515,0.9125663327831727,0,2.869691552658626,0
regime_0_source_01,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,3.7612001156935624,1.7623455840217617,0,2.869691552658626,0
regime_0_source_02,normal_scheduled_transition,0,regime_0_source_02_primary,,event_pre_landmark_direction_surprisal,1.563975538357343,0.10536051565782628,0,2.869691552658626,0
regime_0_source_02,incompatible_timing_transition,0,regime_0_source_02_primary,,event_pre_landmark_direction_surprisal,2.7129546778949827,1.1891577185407953,0,2.869691552658626,0
regime_0_source_02,normal_coordinated_transition,0,,regime_0_source_02_coordination,event_pre_landmark_direction_surprisal,1.6817585740137264,0.1254616949789136,0,2.869691552658626,0
regime_0_source_02,unsupported_transition,0,,regime_0_source_02_coordination,event_pre_landmark_direction_surprisal,2.232803695940519,0.5671064596645803,0,2.869691552658626,0
regime_0_source_02,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,3.1307583256281233,1.616928584163258,0,2.869691552658626,0
regime_0_source_03,normal_scheduled_transition,0,regime_0_source_03_primary,,event_pre_landmark_direction_surprisal,0.9279867716373464,0.06155789299943332,0,2.869691552658626,0
regime_0_source_03,incompatible_timing_transition,0,regime_0_source_03_primary,,event_pre_landmark_direction_surprisal,5.025931623234447,3.868220382769753,0,2.869691552658626,1
regime_0_source_03,normal_coordinated_transition,0,,regime_0_source_03_coordination,event_pre_landmark_direction_surprisal,1.8152899666382492,0.15464831606544538,0,2.869691552658626,0
regime_0_source_03,unsupported_transition,0,,regime_0_source_03_coordination,event_pre_landmark_direction_surprisal,1.5968150631425881,0.12377107750100604,0,2.869691552658626,0
regime_0_source_03,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,5.02804220963429,3.942328354923475,0,2.869691552658626,1
regime_0_source_04,normal_scheduled_transition,0,regime_0_source_04_primary,,event_pre_landmark_direction_surprisal,5.06805289502317,6.507277712385012,0,2.869691552658626,1
regime_0_source_04,incompatible_timing_transition,0,regime_0_source_04_primary,,event_pre_landmark_direction_surprisal,3.7612001156935624,1.7623455840217617,0,2.869691552658626,0
regime_0_source_04,normal_coordinated_transition,0,,regime_0_source_04_coordination,event_pre_landmark_direction_surprisal,0.6701576623352465,0.025700583108580668,0,2.869691552658626,0
regime_0_source_04,unsupported_transition,0,,regime_0_source_04_coordination,event_pre_landmark_direction_surprisal,2.03213309996055,0.34396290835037047,0,2.869691552658626,0
regime_0_source_04,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,3.0823303130094843,1.5100654386208967,0,2.869691552658626,0
regime_0_source_05,normal_scheduled_transition,0,regime_0_source_05_primary,,event_pre_landmark_direction_surprisal,0.6701576623352465,0.025700583108580668,0,2.869691552658626,0
regime_0_source_05,incompatible_timing_transition,0,regime_0_source_05_primary,,event_pre_landmark_direction_surprisal,3.7612001156935624,1.7623455840217617,0,2.869691552658626,0
regime_0_source_05,normal_coordinated_transition,0,,regime_0_source_05_coordination,event_pre_landmark_direction_surprisal,1.8152899666382492,0.15464831606544538,0,2.869691552658626,0
regime_0_source_05,unsupported_transition,0,,regime_0_source_05_coordination,event_pre_landmark_direction_surprisal,2.4841181062711177,0.9125663327831727,0,2.869691552658626,0
regime_0_source_05,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,2.022024705990685,0.3334916084830752,0,2.869691552658626,0
regime_0_source_06,normal_scheduled_transition,0,regime_0_source_06_primary,,event_pre_landmark_direction_surprisal,1.0531499145913523,0.07594663045153302,0,2.869691552658626,0
regime_0_source_06,incompatible_timing_transition,0,regime_0_source_06_primary,,event_pre_landmark_direction_surprisal,4.33683204416887,2.3964038482117007,0,2.869691552658626,0
regime_0_source_06,normal_coordinated_transition,0,,regime_0_source_06_coordination,event_pre_landmark_direction_surprisal,1.0531499145913523,0.07594663045153302,0,2.869691552658626,0
regime_0_source_06,unsupported_transition,0,,regime_0_source_06_coordination,event_pre_landmark_direction_surprisal,2.3505866562410516,0.5937747067467416,0,2.869691552658626,0
regime_0_source_06,no_event_normal_control,0,,,event_pre_landmark_direction_surprisal,3.3937390964485843,1.736593087919347,0,2.869691552658626,0
regime_0_source_07,normal_scheduled_transition,0,regime_0_source_07_primary,,event_pre_landmark_direction_surprisal,1.363304842895192,0.09710283041884468,0,2.869691552658626,0
regime_0_source_07,incompatible_timing_transition,0,regime_0_source_07_primary,,event_pre_landmark_direction_surprisal,3.192218295883461,1.6552474484653945,0,2.869691552658626,0
regime_0_source_07,normal_coordinated_transition,0,,regime_0_source_07_coordination,event_pre_landmark_direction_surprisal,1.363304842895192,0.09710283041884468,0,2.869691552658626,0
