task,paper_dataset,dataset_file,source_complete,source_conflict,source_conflict_detail,official_source_script,command_wrapper_script,command_resolved_script,fallback_source_script,source_script_sha256,fallback_script_sha256,config_path,data_name,model_name,seed,gpus,num_workers,timeout,batch_size,cf_dim,d_ff,d_model,dropout,e_layers,head_dim,lr,n_heads,patience,seq_len,patch_size,patch_stride,num_epochs,parameter_origin_json,catch_model_hyper_params_json,effective_catch_model_hyper_params_json,typefusion_hyper_params_json,typefusion_compatibility_override,baseline_report,source_catch_master_commit,baseline_report_valid,baseline_metric_available,baseline_metric_name,baseline_metric_value,baseline_requires_fair_rerun,gecco_fairness_override,direct_baseline_comparable,original_batch_size,final_batch_size,oom_log,catch_rerun_required,baseline_archive_path,baseline_archive_sha256,baseline_archive_valid,baseline_archive_validation_reason,baseline_auc_roc,baseline_auc_pr,baseline_r_auc_roc,baseline_r_auc_pr,baseline_vus_roc,baseline_vus_pr,baseline_fit_time,baseline_inference_time,baseline_strategy_name,baseline_seed,baseline_seq_len,baseline_batch_size,baseline_config_match,report_archive_metric_conflict,baseline_report_auc_roc,baseline_archive_auc_roc,historical_code_group,historical_code_comparable,historical_code_difference
ASD_dataset_1,ASD,ASD_dataset_1.csv,True,False,,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_1/run-20260715T120733Z-1347582-29581/official_CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_1/run-20260715T120733Z-1347582-29581/command.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_1_script/CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_1_script/CATCH.sh,3922f61678f7fa7518b954875e35ac7f0ebf1088cccc1c899c522c69ef625b4f,3922f61678f7fa7518b954875e35ac7f0ebf1088cccc1c899c522c69ef625b4f,unfixed_detect_score_multi_config.json,ASD_dataset_1.csv,catch.CATCH,2021,0,1,60000,128,4,256,256,0.2,3,32,0.0001,16,3,192,16,16,5,"{""batch_size"":""official_CATCH.sh"",""cf_dim"":""official_CATCH.sh"",""d_ff"":""official_CATCH.sh"",""d_model"":""official_CATCH.sh"",""dropout"":""CATCH.py default"",""e_layers"":""official_CATCH.sh"",""head_dim"":""official_CATCH.sh"",""lr"":""official_CATCH.sh"",""n_heads"":""official_CATCH.sh"",""num_epochs"":""official_CATCH.sh"",""patch_size"":""official_CATCH.sh"",""patch_stride"":""official_CATCH.sh"",""patience"":""CATCH.py default"",""seq_len"":""official_CATCH.sh""}","{""Mlr"":1e-05,""auxi_lambda"":0.1,""batch_size"":128,""cf_dim"":4,""d_ff"":256,""d_model"":256,""dc_lambda"":0.1,""e_layers"":3,""head_dim"":32,""inference_patch_size"":32,""lr"":0.0001,""n_heads"":16,""num_epochs"":5,""patch_size"":16,""patch_stride"":16,""seq_len"":192}","{""Mlr"":1e-05,""affine"":0,""anomaly_ratio"":[0.1,0.5,1.0,2,3,5.0,10.0,15,20,25],""auxi_lambda"":0.1,""auxi_loss"":""MAE"",""auxi_mode"":""fft"",""auxi_type"":""complex"",""batch_size"":128,""cf_dim"":4,""d_ff"":256,""d_model"":256,""dc_lambda"":0.1,""dropout"":0.2,""e_layers"":3,""head_dim"":32,""head_dropout"":0.1,""individual"":0,""inference_patch_size"":32,""inference_patch_stride"":1,""lr"":0.0001,""lradj"":""type1"",""mask"":false,""module_first"":true,""n_heads"":16,""num_epochs"":5,""patch_size"":16,""patch_stride"":16,""patience"":3,""pct_start"":0.3,""pretrained_model"":null,""regular_lambda"":0.5,""revin"":1,""score_lambda"":0.05,""seq_len"":192,""subtract_last"":0,""temperature"":0.07}","{""batch_size"":128,""branch_dim"":128,""catch_train_epochs"":5,""cf_dim"":4,""d_ff"":256,""d_model"":256,""dropout"":0.2,""e_layers"":3,""fit_mode"":""three_stage"",""fusion_heads"":4,""fusion_layers"":2,""head_dim"":32,""joint_finetune_lr_scale"":0.1,""lambda_freq"":0.1,""lambda_mask"":0.1,""lr"":0.0001,""memory_size"":32,""memory_topk"":4,""n_heads"":4,""patch_size"":16,""patch_stride"":16,""patience"":3,""pattern_mask_ratio"":0.25,""relation_mask_groups"":4,""seed"":2021,""seq_len"":192,""temporal_hidden_dim"":128,""temporal_layers"":3,""training_budget_mode"":""equal_total_steps""}",n_heads:16->4;cf_dim=4;TypeFusion MultiheadAttention divisibility,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_1/run-20260715T120733Z-1347582-29581/test_report.1784117687.h3c-R5500-G5.1349346.csv,aedcc2512baa7e518829ec5d1a90c3e9837202c1,True,True,auc_roc,0.4971756168309036,False,False,True,128,128,,False,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_1/run-20260715T120733Z-1347582-29581/CATCH.1784117687.h3c-R5500-G5.1349346.csv.tar.gz,9280a42a17ed09bfa5f077c28668e4d3a2b9412a2a5e723e5deae534abe3fba5,True,ok,0.4971756168309036,0.1248485085487347,0.5737961938467859,0.1567895738648195,0.5694333738442646,0.1549590934653003,334.59481549263,1.1914682388305664,unfixed_detect_score,2021,192,128,True,False,0.4971756168309036,0.4971756168309036,unavailable_aedcc2512baa,False,audit_unavailable:historical_catch_path_not_found
ASD_dataset_2,ASD,ASD_dataset_2.csv,True,False,,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_2/run-20260715T123513Z-1655293-4562/official_CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_2/run-20260715T123513Z-1655293-4562/command.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_2_script/CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_2_script/CATCH.sh,8cf86bf039ca9cd65560a2d8646f95f286e53760d9af614cc73b6cfbfc2b2cd2,8cf86bf039ca9cd65560a2d8646f95f286e53760d9af614cc73b6cfbfc2b2cd2,unfixed_detect_score_multi_config.json,ASD_dataset_2.csv,catch.CATCH,2021,0,1,60000,128,128,128,128,0.2,2,32,0.0001,8,3,192,16,16,10,"{""batch_size"":""official_CATCH.sh"",""cf_dim"":""official_CATCH.sh"",""d_ff"":""official_CATCH.sh"",""d_model"":""official_CATCH.sh"",""dropout"":""CATCH.py default"",""e_layers"":""official_CATCH.sh"",""head_dim"":""official_CATCH.sh"",""lr"":""official_CATCH.sh"",""n_heads"":""official_CATCH.sh"",""num_epochs"":""official_CATCH.sh"",""patch_size"":""official_CATCH.sh"",""patch_stride"":""official_CATCH.sh"",""patience"":""CATCH.py default"",""seq_len"":""official_CATCH.sh""}","{""Mlr"":1e-05,""auxi_lambda"":0.1,""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""e_layers"":2,""head_dim"":32,""inference_patch_size"":16,""lr"":0.0001,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""score_lambda"":0.5,""seq_len"":192,""temperature"":0.07}","{""Mlr"":1e-05,""affine"":0,""anomaly_ratio"":[0.1,0.5,1.0,2,3,5.0,10.0,15,20,25],""auxi_lambda"":0.1,""auxi_loss"":""MAE"",""auxi_mode"":""fft"",""auxi_type"":""complex"",""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""dropout"":0.2,""e_layers"":2,""head_dim"":32,""head_dropout"":0.1,""individual"":0,""inference_patch_size"":16,""inference_patch_stride"":1,""lr"":0.0001,""lradj"":""type1"",""mask"":false,""module_first"":true,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""patience"":3,""pct_start"":0.3,""pretrained_model"":null,""regular_lambda"":0.5,""revin"":1,""score_lambda"":0.5,""seq_len"":192,""subtract_last"":0,""temperature"":0.07}","{""batch_size"":128,""branch_dim"":128,""catch_train_epochs"":10,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dropout"":0.2,""e_layers"":2,""fit_mode"":""three_stage"",""fusion_heads"":4,""fusion_layers"":2,""head_dim"":32,""joint_finetune_lr_scale"":0.1,""lambda_freq"":0.1,""lambda_mask"":0.1,""lr"":0.0001,""memory_size"":32,""memory_topk"":4,""n_heads"":8,""patch_size"":16,""patch_stride"":16,""patience"":3,""pattern_mask_ratio"":0.25,""relation_mask_groups"":4,""seed"":2021,""seq_len"":192,""temporal_hidden_dim"":128,""temporal_layers"":3,""training_budget_mode"":""equal_total_steps""}",,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_2/run-20260715T123513Z-1655293-4562/test_report.1784119679.h3c-R5500-G5.1657441.csv,aedcc2512baa7e518829ec5d1a90c3e9837202c1,True,True,auc_roc,0.9620846211233082,False,False,True,128,128,,False,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_2/run-20260715T123513Z-1655293-4562/CATCH.1784119679.h3c-R5500-G5.1657441.csv.tar.gz,b8f021628ecfb03e115af2d8c4253a150aa1f8d0c109813bd71463269f3a23c3,True,ok,0.9620846211233082,0.4738718402997876,0.9738761206005264,0.4356217042101699,0.968598829886411,0.4149668375626338,659.4894578456879,1.5985684394836426,unfixed_detect_score,2021,192,128,True,False,0.9620846211233082,0.9620846211233082,unavailable_aedcc2512baa,False,audit_unavailable:historical_catch_path_not_found
ASD_dataset_3,ASD,ASD_dataset_3.csv,True,False,,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_3/run-20260715T130403Z-1970702-20553/official_CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_3/run-20260715T130403Z-1970702-20553/command.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_3_script/CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_3_script/CATCH.sh,c979f3bb137a07f11177e6d9828d6efc82c641f20153f4a5860b6c6741be5d96,c979f3bb137a07f11177e6d9828d6efc82c641f20153f4a5860b6c6741be5d96,unfixed_detect_score_multi_config.json,ASD_dataset_3.csv,catch.CATCH,2021,0,1,60000,128,128,128,128,0.2,2,32,0.0001,8,3,192,16,16,10,"{""batch_size"":""official_CATCH.sh"",""cf_dim"":""official_CATCH.sh"",""d_ff"":""official_CATCH.sh"",""d_model"":""official_CATCH.sh"",""dropout"":""CATCH.py default"",""e_layers"":""official_CATCH.sh"",""head_dim"":""official_CATCH.sh"",""lr"":""official_CATCH.sh"",""n_heads"":""official_CATCH.sh"",""num_epochs"":""official_CATCH.sh"",""patch_size"":""official_CATCH.sh"",""patch_stride"":""official_CATCH.sh"",""patience"":""CATCH.py default"",""seq_len"":""official_CATCH.sh""}","{""Mlr"":1e-05,""auxi_lambda"":0.1,""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""e_layers"":2,""head_dim"":32,""inference_patch_size"":16,""lr"":0.0001,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""score_lambda"":0.5,""seq_len"":192,""temperature"":0.07}","{""Mlr"":1e-05,""affine"":0,""anomaly_ratio"":[0.1,0.5,1.0,2,3,5.0,10.0,15,20,25],""auxi_lambda"":0.1,""auxi_loss"":""MAE"",""auxi_mode"":""fft"",""auxi_type"":""complex"",""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""dropout"":0.2,""e_layers"":2,""head_dim"":32,""head_dropout"":0.1,""individual"":0,""inference_patch_size"":16,""inference_patch_stride"":1,""lr"":0.0001,""lradj"":""type1"",""mask"":false,""module_first"":true,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""patience"":3,""pct_start"":0.3,""pretrained_model"":null,""regular_lambda"":0.5,""revin"":1,""score_lambda"":0.5,""seq_len"":192,""subtract_last"":0,""temperature"":0.07}","{""batch_size"":128,""branch_dim"":128,""catch_train_epochs"":10,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dropout"":0.2,""e_layers"":2,""fit_mode"":""three_stage"",""fusion_heads"":4,""fusion_layers"":2,""head_dim"":32,""joint_finetune_lr_scale"":0.1,""lambda_freq"":0.1,""lambda_mask"":0.1,""lr"":0.0001,""memory_size"":32,""memory_topk"":4,""n_heads"":8,""patch_size"":16,""patch_stride"":16,""patience"":3,""pattern_mask_ratio"":0.25,""relation_mask_groups"":4,""seed"":2021,""seq_len"":192,""temporal_hidden_dim"":128,""temporal_layers"":3,""training_budget_mode"":""equal_total_steps""}",,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_3/run-20260715T130403Z-1970702-20553/test_report.1784121522.h3c-R5500-G5.1974015.csv,aedcc2512baa7e518829ec5d1a90c3e9837202c1,True,True,auc_roc,0.8062639890778531,False,False,True,128,128,,False,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_3/run-20260715T130403Z-1970702-20553/CATCH.1784121522.h3c-R5500-G5.1974015.csv.tar.gz,d0ba65c2e2539e509365d6ed949206d6b0c876b98d142ef01c547ab9ae3d4342,True,ok,0.8062639890778531,0.220058520481956,0.8226051098048338,0.2182697652835912,0.8133103939187382,0.2070485940898245,673.0997557640076,2.299623727798462,unfixed_detect_score,2021,192,128,True,False,0.8062639890778531,0.8062639890778531,unavailable_aedcc2512baa,False,audit_unavailable:historical_catch_path_not_found
ASD_dataset_4,ASD,ASD_dataset_4.csv,True,False,,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_4/run-20260715T134133Z-2385568-17192/official_CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_4/run-20260715T134133Z-2385568-17192/command.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_4_script/CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_4_script/CATCH.sh,87bb8d90f782e2609745d6f9b75d0ce94701ea07d95a7b2ad1cf9303846fba04,87bb8d90f782e2609745d6f9b75d0ce94701ea07d95a7b2ad1cf9303846fba04,unfixed_detect_score_multi_config.json,ASD_dataset_4.csv,catch.CATCH,2021,0,1,60000,128,128,128,128,0.2,2,32,0.0001,8,3,192,16,16,10,"{""batch_size"":""official_CATCH.sh"",""cf_dim"":""official_CATCH.sh"",""d_ff"":""official_CATCH.sh"",""d_model"":""official_CATCH.sh"",""dropout"":""CATCH.py default"",""e_layers"":""official_CATCH.sh"",""head_dim"":""official_CATCH.sh"",""lr"":""official_CATCH.sh"",""n_heads"":""official_CATCH.sh"",""num_epochs"":""official_CATCH.sh"",""patch_size"":""official_CATCH.sh"",""patch_stride"":""official_CATCH.sh"",""patience"":""CATCH.py default"",""seq_len"":""official_CATCH.sh""}","{""Mlr"":1e-05,""auxi_lambda"":0.1,""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""e_layers"":2,""head_dim"":32,""inference_patch_size"":16,""lr"":0.0001,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""score_lambda"":0.5,""seq_len"":192,""temperature"":0.07}","{""Mlr"":1e-05,""affine"":0,""anomaly_ratio"":[0.1,0.5,1.0,2,3,5.0,10.0,15,20,25],""auxi_lambda"":0.1,""auxi_loss"":""MAE"",""auxi_mode"":""fft"",""auxi_type"":""complex"",""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""dropout"":0.2,""e_layers"":2,""head_dim"":32,""head_dropout"":0.1,""individual"":0,""inference_patch_size"":16,""inference_patch_stride"":1,""lr"":0.0001,""lradj"":""type1"",""mask"":false,""module_first"":true,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""patience"":3,""pct_start"":0.3,""pretrained_model"":null,""regular_lambda"":0.5,""revin"":1,""score_lambda"":0.5,""seq_len"":192,""subtract_last"":0,""temperature"":0.07}","{""batch_size"":128,""branch_dim"":128,""catch_train_epochs"":10,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dropout"":0.2,""e_layers"":2,""fit_mode"":""three_stage"",""fusion_heads"":4,""fusion_layers"":2,""head_dim"":32,""joint_finetune_lr_scale"":0.1,""lambda_freq"":0.1,""lambda_mask"":0.1,""lr"":0.0001,""memory_size"":32,""memory_topk"":4,""n_heads"":8,""patch_size"":16,""patch_stride"":16,""patience"":3,""pattern_mask_ratio"":0.25,""relation_mask_groups"":4,""seed"":2021,""seq_len"":192,""temporal_hidden_dim"":128,""temporal_layers"":3,""training_budget_mode"":""equal_total_steps""}",,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_4/run-20260715T134133Z-2385568-17192/test_report.1784123438.h3c-R5500-G5.2387988.csv,aedcc2512baa7e518829ec5d1a90c3e9837202c1,True,True,auc_roc,0.840160503495526,False,False,True,128,128,,False,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_4/run-20260715T134133Z-2385568-17192/CATCH.1784123438.h3c-R5500-G5.2387988.csv.tar.gz,21fef8a3ba011799470742a4128ac5e5ffef445213ccace959f88e5c85e04d47,True,ok,0.840160503495526,0.1541102376324964,0.8748612114870215,0.1853760738220797,0.8686080319456262,0.183335350625001,443.8994948863983,1.1989319324493408,unfixed_detect_score,2021,192,128,True,False,0.840160503495526,0.840160503495526,unavailable_aedcc2512baa,False,audit_unavailable:historical_catch_path_not_found
ASD_dataset_5,ASD,ASD_dataset_5.csv,True,False,,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_5/run-20260715T141230Z-2968914-11771/official_CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_5/run-20260715T141230Z-2968914-11771/command.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_5_script/CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_5_script/CATCH.sh,f8dbf622a81f5147d04aef288ae06b27ef365401351f01113cf33d1935614f7c,f8dbf622a81f5147d04aef288ae06b27ef365401351f01113cf33d1935614f7c,unfixed_detect_score_multi_config.json,ASD_dataset_5.csv,catch.CATCH,2021,0,1,60000,128,128,128,128,0.2,2,32,0.0001,8,3,192,16,16,10,"{""batch_size"":""official_CATCH.sh"",""cf_dim"":""official_CATCH.sh"",""d_ff"":""official_CATCH.sh"",""d_model"":""official_CATCH.sh"",""dropout"":""CATCH.py default"",""e_layers"":""official_CATCH.sh"",""head_dim"":""official_CATCH.sh"",""lr"":""official_CATCH.sh"",""n_heads"":""official_CATCH.sh"",""num_epochs"":""official_CATCH.sh"",""patch_size"":""official_CATCH.sh"",""patch_stride"":""official_CATCH.sh"",""patience"":""CATCH.py default"",""seq_len"":""official_CATCH.sh""}","{""Mlr"":1e-05,""auxi_lambda"":0.1,""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""e_layers"":2,""head_dim"":32,""inference_patch_size"":16,""lr"":0.0001,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""score_lambda"":0.5,""seq_len"":192,""temperature"":0.07}","{""Mlr"":1e-05,""affine"":0,""anomaly_ratio"":[0.1,0.5,1.0,2,3,5.0,10.0,15,20,25],""auxi_lambda"":0.1,""auxi_loss"":""MAE"",""auxi_mode"":""fft"",""auxi_type"":""complex"",""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""dropout"":0.2,""e_layers"":2,""head_dim"":32,""head_dropout"":0.1,""individual"":0,""inference_patch_size"":16,""inference_patch_stride"":1,""lr"":0.0001,""lradj"":""type1"",""mask"":false,""module_first"":true,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""patience"":3,""pct_start"":0.3,""pretrained_model"":null,""regular_lambda"":0.5,""revin"":1,""score_lambda"":0.5,""seq_len"":192,""subtract_last"":0,""temperature"":0.07}","{""batch_size"":128,""branch_dim"":128,""catch_train_epochs"":10,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dropout"":0.2,""e_layers"":2,""fit_mode"":""three_stage"",""fusion_heads"":4,""fusion_layers"":2,""head_dim"":32,""joint_finetune_lr_scale"":0.1,""lambda_freq"":0.1,""lambda_mask"":0.1,""lr"":0.0001,""memory_size"":32,""memory_topk"":4,""n_heads"":8,""patch_size"":16,""patch_stride"":16,""patience"":3,""pattern_mask_ratio"":0.25,""relation_mask_groups"":4,""seed"":2021,""seq_len"":192,""temporal_hidden_dim"":128,""temporal_layers"":3,""training_budget_mode"":""equal_total_steps""}",,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_5/run-20260715T141230Z-2968914-11771/test_report.1784125388.h3c-R5500-G5.2976094.csv,aedcc2512baa7e518829ec5d1a90c3e9837202c1,True,True,auc_roc,0.9435844228590344,False,False,True,128,128,,False,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_5/run-20260715T141230Z-2968914-11771/CATCH.1784125388.h3c-R5500-G5.2976094.csv.tar.gz,db3c48191790a88246aef2f66d056b1fa11575ab02f2db9e7da2141706230130,True,ok,0.9435844228590344,0.266653080459854,0.954231707903901,0.2643692204971347,0.952010902458344,0.265436225942824,528.1996393203735,1.1000876426696775,unfixed_detect_score,2021,192,128,True,False,0.9435844228590344,0.9435844228590344,unavailable_aedcc2512baa,False,audit_unavailable:historical_catch_path_not_found
ASD_dataset_6,ASD,ASD_dataset_6.csv,True,False,,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_6/run-20260715T143325Z-3669526-27356/official_CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_6/run-20260715T143325Z-3669526-27356/command.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_6_script/CATCH.sh,/media/h3c/users/wangyueyang1/cxy/CATCH-master/scripts/multivariate_detection/detect_score/ASD_dataset_6_script/CATCH.sh,909f7001afc9e53c3de04bed0eaa77f75d680d52fb5c400e18469d6fc4e66708,909f7001afc9e53c3de04bed0eaa77f75d680d52fb5c400e18469d6fc4e66708,unfixed_detect_score_multi_config.json,ASD_dataset_6.csv,catch.CATCH,2021,0,1,60000,128,128,128,128,0.2,2,32,0.0001,8,3,192,16,16,10,"{""batch_size"":""official_CATCH.sh"",""cf_dim"":""official_CATCH.sh"",""d_ff"":""official_CATCH.sh"",""d_model"":""official_CATCH.sh"",""dropout"":""CATCH.py default"",""e_layers"":""official_CATCH.sh"",""head_dim"":""official_CATCH.sh"",""lr"":""official_CATCH.sh"",""n_heads"":""official_CATCH.sh"",""num_epochs"":""official_CATCH.sh"",""patch_size"":""official_CATCH.sh"",""patch_stride"":""official_CATCH.sh"",""patience"":""CATCH.py default"",""seq_len"":""official_CATCH.sh""}","{""Mlr"":1e-05,""auxi_lambda"":0.1,""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""e_layers"":2,""head_dim"":32,""inference_patch_size"":16,""lr"":0.0001,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""score_lambda"":0.5,""seq_len"":192,""temperature"":0.07}","{""Mlr"":1e-05,""affine"":0,""anomaly_ratio"":[0.1,0.5,1.0,2,3,5.0,10.0,15,20,25],""auxi_lambda"":0.1,""auxi_loss"":""MAE"",""auxi_mode"":""fft"",""auxi_type"":""complex"",""batch_size"":128,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dc_lambda"":0.5,""dropout"":0.2,""e_layers"":2,""head_dim"":32,""head_dropout"":0.1,""individual"":0,""inference_patch_size"":16,""inference_patch_stride"":1,""lr"":0.0001,""lradj"":""type1"",""mask"":false,""module_first"":true,""n_heads"":8,""num_epochs"":10,""patch_size"":16,""patch_stride"":16,""patience"":3,""pct_start"":0.3,""pretrained_model"":null,""regular_lambda"":0.5,""revin"":1,""score_lambda"":0.5,""seq_len"":192,""subtract_last"":0,""temperature"":0.07}","{""batch_size"":128,""branch_dim"":128,""catch_train_epochs"":10,""cf_dim"":128,""d_ff"":128,""d_model"":128,""dropout"":0.2,""e_layers"":2,""fit_mode"":""three_stage"",""fusion_heads"":4,""fusion_layers"":2,""head_dim"":32,""joint_finetune_lr_scale"":0.1,""lambda_freq"":0.1,""lambda_mask"":0.1,""lr"":0.0001,""memory_size"":32,""memory_topk"":4,""n_heads"":8,""patch_size"":16,""patch_stride"":16,""patience"":3,""pattern_mask_ratio"":0.25,""relation_mask_groups"":4,""seed"":2021,""seq_len"":192,""temporal_hidden_dim"":128,""temporal_layers"":3,""training_budget_mode"":""equal_total_steps""}",,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_6/run-20260715T143325Z-3669526-27356/test_report.1784126625.h3c-R5500-G5.3676661.csv,aedcc2512baa7e518829ec5d1a90c3e9837202c1,True,True,auc_roc,0.8428388690397423,False,False,True,128,128,,False,/media/h3c/users/wangyueyang1/cxy/CATCH-master/result/score/CATCH/ASD_dataset_6/run-20260715T143325Z-3669526-27356/CATCH.1784126625.h3c-R5500-G5.3676661.csv.tar.gz,a8dafb8cd48c11ce98562e7773a20e9a40c2403dede64fe340b7823164e40cba,True,ok,0.8428388690397423,0.2076890010886671,0.8750172425427918,0.2454145483549613,0.8691570975204111,0.2405820808488868,489.9984543323517,1.5011343955993652,unfixed_detect_score,2021,192,128,True,False,0.8428388690397423,0.8428388690397423,unavailable_aedcc2512baa,False,audit_unavailable:historical_catch_path_not_found
