pair_id,role,regime,source_terminal_index,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,cross_residual_tail,disagreement_tail
regime_0_pair_00,coherent_control,0,64,2.2541112899780273,2.2792651653289795,2.369453191757202,0.0006327174451712381,0.013303754306036808,0.008133880111017788,0.09051400754083186,0.9680902272342965,0.24994174446893389
regime_0_pair_00,unsupported_target_break,0,64,2.2541112899780273,2.2792651653289795,0.5838209390640259,0.0006327174451712381,2.789869856356418,2.8745311243751672,0.09051400754083186,5.337538079701318,5.337538079701318
regime_0_pair_00,target_omission_break,0,64,0.450618177652359,0.7936582565307617,2.369453191757202,0.11767649571690075,3.6819278113547336,2.4831296778853016,1.2104036946562264,5.337538079701318,5.337538079701318
regime_0_pair_00,target_spike,0,64,4.959351062774658,0.7936582565307617,0.5838209390640259,17.35299655599215,19.14526386349918,0.04403169980163568,5.337538079701318,5.337538079701318,0.794243297431314
regime_0_pair_01,coherent_control,0,118,-1.3491178750991821,-1.0454590320587158,-1.3523191213607788,0.09220869295667455,1.0247977627386717e-05,0.09416311440647007,1.0334729864971481,0.019418085857101627,1.3121863889661687
regime_0_pair_01,unsupported_target_break,0,118,-1.3491178750991821,-1.0454590320587158,0.41348889470100403,0.09220869295667455,3.1067826249454464,2.128529052996485,1.0334729864971481,5.337538079701318,5.337538079701318
regime_0_pair_01,target_omission_break,0,118,0.4543752670288086,0.5727402567863464,-1.3523191213607788,0.014010270800302038,3.2641446130384253,3.7058536093921965,0.3608043372807436,5.337538079701318,5.337538079701318
regime_0_pair_01,target_spike,0,118,-4.054357528686523,0.5727402567863464,0.41348889470100403,21.410033916327937,19.96165166297672,0.025360996326036833,5.337538079701318,5.337538079701318,0.5926059513380678
regime_0_pair_02,coherent_control,0,269,1.02117121219635,1.0937283039093018,1.0941567420959473,0.0052645315578416785,0.005326887574724992,1.83559279776091e-07,0.21954426728456283,0.5584145865897886,-0.0
regime_0_pair_02,unsupported_target_break,0,269,1.02117121219635,1.0937283039093018,-0.7432836890220642,0.0052645315578416785,3.113301098433684,3.374613062173669,0.21954426728456283,5.337538079701318,5.337538079701318
regime_0_pair_02,target_omission_break,0,269,-0.7823219299316406,-0.5430260300636292,1.0941567420959473,0.057262527693641374,3.5211722065744198,2.6803674294561155,0.7731898882334817,5.337538079701318,5.337538079701318
regime_0_pair_02,target_spike,0,269,3.7264111042022705,-0.5430260300636292,-0.7432836890220642,18.228093443448618,19.97817154457673,0.040103129971512885,5.337538079701318,5.337538079701318,0.752570601030746
regime_0_pair_03,coherent_control,0,324,-1.4798377752304077,-1.1457467079162598,-1.2956831455230713,0.11161684125910654,0.033912927642646196,0.022480935322221285,1.1786549963416462,1.5763379640077557,0.5668534552356532
regime_0_pair_03,unsupported_target_break,0,324,-1.4798377752304077,-1.1457467079162598,0.46488747000694275,0.11161684125910654,3.781956279463473,2.5941424550943504,1.1786549963416462,5.337538079701318,5.337538079701318
regime_0_pair_03,target_omission_break,0,324,0.32365530729293823,0.4740108251571655,-1.2956831455230713,0.022606781752219973,2.6222570247685475,3.131816749861983,0.5172565140962812,5.337538079701318,5.337538079701318
regime_0_pair_03,target_spike,0,324,-4.18507719039917,0.4740108251571655,0.46488747000694275,21.707101136700672,21.622171343025734,8.32356091970965e-05,5.337538079701318,5.337538079701318,0.019418085857101627
regime_0_pair_04,coherent_control,0,474,1.5530208349227905,1.3984057903289795,1.5881905555725098,0.023905812014746175,0.0012369092505792878,0.036018257118541896,0.5253537243289005,0.24994174446893389,0.7028090914716821
regime_0_pair_04,unsupported_target_break,0,474,1.5530208349227905,1.3984057903289795,-0.30385151505470276,0.023905812014746175,3.4479749241109383,2.897679933732115,0.5253537243289005,5.337538079701318,5.337538079701318
